seq,source,title,location,region_name,date,reserve_end_dt,thumbnail_url,detail_url,store_url,description,hashtags,main_category,sub_category,detail_category,music_genre,mood_tags,activity_tags,theme_tags,space_tags,emotion_tags,audience_tags,vector_summary,region,new_main_category,new_sub_category,exhibition_type,commerciality,new_mood_tags,new_audience_tags
213243,melon,BLUE HOUR : 청춘이 빛나는 우리들의 시간,얼라이브홀,서울,2026-06-07,2026-06-05 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/202605121326184be3d8db-812a-4bf7-9f21-2a7776690f76.jpg,https://ticket.melon.com/performance/index.htm#/perf/213243,https://ticket.melon.com/performance/index.htm#/perf/213243,"<img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/20260518085914a6d09327-c9a4-4623-8631-8fc136fd4115.jpg"" title=""%E1%84%86%E1%85%A6%E1%86%AF%E1%84%85%E1%85%A9%E1%86%AB%E1%84%90%E1%85%B5%E1%84%8F%E1%85%A6%E1%86%BA_%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%91%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5_0515.jpg""><br style=""clear:both;""><br style=""clear:both;"">",[],공연,콘서트,,[],[],[],[],[],[],[],,,공연,,,,[],[]
213258,melon,세대공감3 : 해리빅버튼 X 오아! X 소소욘,우무지,서울,2026-06-07,2026-06-06 10:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/2026051414441506a02478-c681-4ffd-840a-f6cdfcd7e75c.jpg,https://ticket.melon.com/performance/index.htm#/perf/213258,https://ticket.melon.com/performance/index.htm#/perf/213258,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/2026051414574995fe7cd3-19f1-4896-b10b-7e1f10b872d1.png"" title=""__________+_________0+607%E1%84%80%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%A7%E1%86%AB_%E1%84%92%E1%85%A1%E1%86%AB%E1%84%80%E1%85%B3%E1%86%AF+dd.png""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,우무지,공연,,,,[],[]
213239,melon,클럽 온에어 X 먼데이프로젝트 INTERMISSION : SET CHANGE [ddbb X 베리코이버니],클럽온에어,서울,2026-06-08,2026-06-05 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/20260511205623d34b4dec-1604-40b3-bd8b-242ac3533bcd.jpg,https://ticket.melon.com/performance/index.htm#/perf/213239,https://ticket.melon.com/performance/index.htm#/perf/213239,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/20260511210124a0f0413b-2008-4403-81b8-e7c4d36f74e6.jpg"" title=""%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%86%E1%85%B5%E1%84%8C%E1%85%B5.jpg""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,빈 문자열,공연,음악,빈 문자열,비상업적,"[""트렌디한"", ""힙한"", ""감성적인""]","[""20대"", ""친구"", ""팬덤""]"
213240,melon,클럽 온에어 X 먼데이프로젝트 INTERMISSION : SET CHANGE [김민성 X 김효린],클럽온에어,서울,2026-06-09,2026-06-08 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/20260511212052406020c1-4cd4-40a1-9ff6-36f9994cc4cd.jpg,https://ticket.melon.com/performance/index.htm#/perf/213240,https://ticket.melon.com/performance/index.htm#/perf/213240,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/2026051121260887acfc63-20ff-4124-8045-839ef950ff4a.jpg"" title=""%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%86%E1%85%B5%E1%84%8C%E1%85%B5.jpg""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,홍대,공연,음악,,비상업적,"[""힙한""]","[""20대"", ""친구""]"
213257,melon,클럽 온에어 X 먼데이프로젝트 INTERMISSION : SET CHANGE [변하은 X 찰리빈웍스],클럽온에어,서울,2026-06-10,2026-06-09 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/20260514113700017a204d-b032-447c-aa38-70ecd265082f.jpg,https://ticket.melon.com/performance/index.htm#/perf/213257,https://ticket.melon.com/performance/index.htm#/perf/213257,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/202605141142201de16146-d9b3-4347-bf81-0d0587156250.jpg"" title=""%EB%B3%80%ED%95%98%EC%9D%802.jpg""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,,공연,음악,,,[],[]
213259,melon,클럽 온에어 X 먼데이프로젝트 INTERMISSION : SET CHANGE [Robiq X 토닉하우스],클럽온에어,서울,2026-06-11,2026-06-10 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/20260514134101b0bf6e85-0501-4b23-881d-6a5990dea17f.jpg,https://ticket.melon.com/performance/index.htm#/perf/213259,https://ticket.melon.com/performance/index.htm#/perf/213259,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/202605141342061bd0fe71-5583-4858-b7ab-6c046e106e19.jpg"" title=""%EB%A1%9C%EB%B9%852.jpg""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,홍대,공연,음악,,비상업적,"[""트렌디한"", ""힙한""]","[""20대"", ""친구""]"
213255,melon,클럽 온에어 X 먼데이프로젝트 INTERMISSION : SET CHANGE [오이스터 X 프랭클리],클럽온에어,서울,2026-06-12,2026-06-11 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/202605131614071a6b8342-863e-467a-8c43-bfd4d0a96ce5.jpg,https://ticket.melon.com/performance/index.htm#/perf/213255,https://ticket.melon.com/performance/index.htm#/perf/213255,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/202605131621123701f760-cbe3-4998-9f85-aeac9cca4d7f.jpg"" title=""%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%86%E1%85%B5%E1%84%8C%E1%85%B5.jpg""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,홍대,공연,음악,,비상업적,"[""트렌디한"", ""힙한""]","[""20대"", ""친구""]"
213025,melon,2026 NCT JNJM FANMEETING TOUR [DUALITY] # SEOUL,잠실실내체육관,서울,2026-06-13~ 2026-06-14,2026-06-13 10:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/2026042213492830824fce-53c0-463c-bf91-6af90828a2fa.jpg,https://ticket.melon.com/performance/index.htm#/perf/213025,https://ticket.melon.com/performance/index.htm#/perf/213025,"<img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/2026042213500700f73d26-b612-40d6-930f-7ddf8393c2da.jpg"" title=""260421_%E1%84%8C%E1%85%A6%E1%84%82%E1%85%A9%E1%84%8C%E1%85%A2%E1%84%86%E1%85%B5%E1%86%AB_%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%91%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5KR.jpg""><br style=""clear:both;"">",[],공연,콘서트,,[],[],[],[],[],[],[],,잠실,공연,음악,,팬덤형,"[""트렌디한"", ""감성적인"", ""힙한""]","[""20대"", ""팬덤"", ""친구""]"
213158,melon,Mosawo Oneman Live “Melody” in Seoul,스카이아트홀,서울,2026-06-13,2026-06-12 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/20260422113302b9ecd2b2-ec97-4bf5-9bbe-4304d647389b.jpg,https://ticket.melon.com/performance/index.htm#/perf/213158,https://ticket.melon.com/performance/index.htm#/perf/213158,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/20260422113325a2817d47-9d69-48b9-92b2-7cb10d277e50.jpg"" title=""%E1%84%86%E1%85%A9%E1%84%89%E1%85%A1%E1%84%8B%E1%85%A9_%E1%84%82%E1%85%A2%E1%84%92%E1%85%A1%E1%86%AB%E1%84%80%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%A7%E1%86%AB_%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%91%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5+dd.jpg""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,,공연,음악,,비상업적,"[""트렌디한""]","[""20대"", ""30대"", ""팬덤""]"
213245,melon,플릿 FLEET 1st CONCERT 〈For Your Tomorrow〉,우무지,서울,2026-06-13,2026-06-12 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/20260512113253019e1e39-4a6a-4491-a2a9-93eea3820abb.png,https://ticket.melon.com/performance/index.htm#/perf/213245,https://ticket.melon.com/performance/index.htm#/perf/213245,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/20260512113517dcab8967-7e4e-4e1e-90ed-a4ec16a38d54.png"" title=""%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%B5%E1%86%BA_%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%91%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5.png""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,,공연,음악,,비상업적,"[""트렌디한"", ""감성적인""]","[""20대"", ""30대"", ""친구""]"
213266,melon,Breath to Light / 숨에서 빛으로,듈 스튜디오,서울,2026-06-20,2026-06-19 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/2026051810194442a80df0-3db9-4e66-9e46-99428f76e3f3.png,https://ticket.melon.com/performance/index.htm#/perf/213266,https://ticket.melon.com/performance/index.htm#/perf/213266,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/20260515165502c22512d2-830d-4f01-938f-7a32f6308777.png"" title=""%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%91%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5.png""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,,공연,,,,[],[]
213211,melon,zunhozoon (2018-2020) 추가 공연,"현대카드 UNDERSTAGE, 언더스테이지",서울,2026-06-20,2026-06-19 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/202605041733337dbefd90-199a-4bf8-aa8b-2a31d79efb92.jpg,https://ticket.melon.com/performance/index.htm#/perf/213211,https://ticket.melon.com/performance/index.htm#/perf/213211,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/202605041739396e4967f5-9db9-43b1-ba4e-257b09d4cc4e.jpg"" title=""3_3.+zunhozoon+%282018-2020%29+%E1%84%8E%E1%85%AE%E1%84%80%E1%85%A1+%E1%84%80%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%A7%E1%86%AB_ticket.jpg""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,빈 문자열,공연,음악,빈 문자열,비상업적,"[""트렌디한""]","[""20대"", ""30대"", ""팬덤""]"
213253,melon,2026 그녀의 일기장을 훔쳐봐주세요,고라니특공대,서울,2026-06-21,2026-06-20 10:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/202605131352224f9131af-84db-4adf-9d5a-61131ad8e7a9.png,https://ticket.melon.com/performance/index.htm#/perf/213253,https://ticket.melon.com/performance/index.htm#/perf/213253,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/20260514090410f08cd41a-73d1-4292-a2be-1505f94802dd.png"" title=""2026+%E1%84%80%E1%85%B3%E1%84%82%E1%85%A7%E1%84%8B%E1%85%B4+%E1%84%8B%E1%85%B5%E1%86%AF%E1%84%80%E1%85%B5%E1%84%8C%E1%85%A1%E1%86%BC%28%E1%84%8B%E1%85%B2%E1%84%87%E1%85%A1%E1%86%AF%E1%84%8B%E1%85%B5%29+-+2.png""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,,공연,,,,[],[]
213256,melon,지하낙원ㅣ우무지 1주년 페스티벌,우무지,서울,2026-06-26~ 2026-06-28,2026-06-26 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/2026051510362829d12836-0226-46af-aeff-879fa6bf74d5.png,https://ticket.melon.com/performance/index.htm#/perf/213256,https://ticket.melon.com/performance/index.htm#/perf/213256,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/05/20260515112748a5b88e21-1ed7-4a87-a636-f9ac8c1ac7ac.png"" title=""%E1%84%8C%E1%85%B5%E1%84%92%E1%85%A1%E1%84%82%E1%85%A1%E1%86%A8%E1%84%8B%E1%85%AF%E1%86%AB_%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%91%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%A5%E1%86%AF%E1%84%85%E1%85%B5%E1%84%87%E1%85%A5%E1%84%83%E1%85%B3%E1%84%8B%E1%85%B5%E1%86%AF%E1%84%87%E1%85%A1%E1%86%AB%E1%84%8B%E1%85%A8%E1%84%86%E1",[],공연,콘서트,,[],[],[],[],[],[],[],,,페스티벌,,,,[],[]
213075,melon,Klang Ruler 2026 「Magnet+TOUR」 in Seoul,"현대카드 UNDERSTAGE, 언더스테이지",서울,2026-06-27,2026-06-26 10:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/20260406145449cadf90f0-04b8-47be-95f8-e1ad573991c9.jpg,https://ticket.melon.com/performance/index.htm#/perf/213075,https://ticket.melon.com/performance/index.htm#/perf/213075,"<img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/202604141145078eea2135-65c7-410e-ae22-e8dc564e8f4a.png"" title=""260413_Klang+Ruler+%E1%84%90%E1%85%B5%E1%84%8F%E1%85%A6%E1%86%BA%E1%84%8B%E1%85%A8%E1%84%86%E1%85%A2%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%86%E1%85%B5%E1%84%8C%E1%85%B5_1.png""><br style=""clear:both;""><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/2026040718244833806ad7-d56f-4db4-83ab-65f617c7bf93",[],공연,콘서트,,[],[],[],[],[],[],[],,강남,공연,음악,,브랜드,[],[]
212956,melon,HIMEGOTO(히메고토) Live in Seoul,롤링홀,서울,2026-06-28,2026-06-27 10:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/03/20260311161003f1c4181b-95cd-45a2-93a5-eb619366c78a.png,https://ticket.melon.com/performance/index.htm#/perf/212956,https://ticket.melon.com/performance/index.htm#/perf/212956,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/03/2026031116150214004724-57a3-440e-9c04-4f90352f425a.png"" title=""260628+HIMEGOTO_%E1%84%86%E1%85%A6%E1%86%AF%E1%84%85%E1%85%A9%E1%86%AB%E1%84%90%E1%85%B5%E1%84%8F%E1%85%A6%E1%86%BA_%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%91%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5.png""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,홍대,공연,음악,,팬덤형,"[""트렌디한"", ""힙한"", ""감성적인""]","[""20대"", ""친구"", ""팬덤""]"
213098,melon,natori ONE-MAN LIVE TOUR ‘Koshin (March)’ in Seoul,올림픽공원,서울,2026-07-18~ 2026-07-19,2026-07-18 10:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/202604300849348dca3701-c1e3-4e14-99d6-e021779d5557.jpg,https://ticket.melon.com/performance/index.htm#/perf/213098,https://ticket.melon.com/performance/index.htm#/perf/213098,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/2026043008511777dd4bf9-5681-42cd-b56e-abd60bb4bbda.jpg"" title=""260427_natori-%E1%84%90%E1%85%B5%E1%84%8F%E1%85%A6%E1%86%BA%E1%84%8B%E1%85%A8%E1%84%86%E1%85%A2%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%86%E1%85%B5%E1%84%8C%E1%85%B5_01.jpg""><br style=""clear:both;""><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/202604100833269736597b-0985-44b9-afa1-4369de2fb6a8.",[],공연,콘서트,,[],[],[],[],[],[],[],,,공연,음악,,브랜드,"[""트렌디한""]","[""20대"", ""30대"", ""팬덤""]"
213123,melon,CARAMEL CANDiD(카라멜 캔디드) Live in Seoul,롤링홀,서울,2026-07-19,2026-07-18 10:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/202604142106521b6a77f9-f605-4d59-bb66-09a5ef1a0929.png,https://ticket.melon.com/performance/index.htm#/perf/213123,https://ticket.melon.com/performance/index.htm#/perf/213123,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/202604142117058540eba0-6efc-43e4-b00f-311b22f8219d.png"" title=""260628_CARAMEL+CANDiD_%E1%84%86%E1%85%A6%E1%86%AF%E1%84%85%E1%85%A9%E1%86%AB%E1%84%90%E1%85%B5%E1%84%8F%E1%85%A6%E1%86%BA_%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%91%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5.png""><br style=""clear:both;"">&nbsp;</p>",[],공연,콘서트,,[],[],[],[],[],[],[],,홍대,공연,음악,,팬덤형,"[""트렌디한"", ""힙한"", ""감성적인""]","[""20대"", ""30대"", ""팬덤""]"
213117,melon,현대카드 Curated 105 BADBADNOTGOOD,"현대카드 UNDERSTAGE, 언더스테이지",서울,2026-07-24,2026-07-23 16:59,https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/20260414193448db2f7768-462b-41d1-a6fd-3ef47b3fce9c.jpg,https://ticket.melon.com/performance/index.htm#/perf/213117,https://ticket.melon.com/performance/index.htm#/perf/213117,"<p><img src=""https://cdnticket.melon.co.kr/resource/image/upload/product/2026/04/20260415164003fee6688f-65e5-4b95-87be-bbd1887116ec.jpg"" title=""%E1%84%89%E1%85%B3%E1%84%90%E1%85%A2%E1%86%AB%E1%84%83%E1%85%B5%E1%86%BC_%E1%84%90%E1%85%B5%E1%84%8F%E1%85%A6%E1%86%BA%E1%84%8C%E1%85%AE%E1%84%8B%E1%85%B4%E1%84%89%E1%85%A1%E1%84%92%E1%85%A1%E1%86%BC_%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%91%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5_BBNG_%E1%84%8E%E1%85%AC%E1%84%8C%E1%85%A9%E1%86%BC_0415.",[],공연,콘서트,,[],[],[],[],[],[],[],,성수,공연,음악,,브랜드,"[""트렌디한""]","[""20대"", ""친구"", ""커플""]"
